id,name,character_id,character_slug,group_mask,archetype_id,archetype,variation_id,variation,aggression,reaction_min,reaction_max,input_error_rate,approach,backdash,sidestep_left,sidestep_right,low_frequency,throw_frequency,delay_frequency,stance_entry_frequency,heat_usage,punish_accuracy,throw_break_accuracy,low_block_accuracy
195,jun_character_specialist_01,3,jun,5,9,character_specialist,0,balanced,0.6751372549019609,11,18,0.019960784313725492,0.396,0.1764705882352941,0.1715686274509804,0.24843137254901962,0.18266666666666667,0.1032156862745098,0.4631372549019608,0.8730196078431373,0.8366274509803922,0.9049019607843137,0.6242352941176471,0.5769019607843138
196,jun_character_specialist_02,3,jun,5,9,character_specialist,1,precise,0.7148235294117647,9,16,0.0,0.39254901960784316,0.1788235294117647,0.20105882352941176,0.24231372549019609,0.21937254901960784,0.09003921568627452,0.4513725490196078,0.8898039215686274,0.8471372549019608,0.9795686274509804,0.7070588235294117,0.6867058823529412
197,jun_character_specialist_03,3,jun,5,9,character_specialist,2,patient,0.5571764705882354,13,20,0.0,0.4019607843137255,0.16674509803921567,0.17345098039215687,0.2335294117647059,0.21968627450980394,0.112,0.612156862745098,0.8728627450980392,0.856235294117647,0.9710588235294119,0.6704705882352942,0.6447843137254903
198,jun_character_specialist_04,3,jun,5,9,character_specialist,3,risky,0.8160784313725491,10,17,0.021019607843137254,0.3898823529411765,0.1956078431372549,0.19933333333333333,0.22333333333333333,0.18407843137254903,0.10980392156862746,0.5274509803921569,0.8995294117647059,0.8429019607843137,0.7945490196078432,0.5502745098039216,0.49588235294117655
199,jun_character_specialist_05,3,jun,5,9,character_specialist,4,adaptive,0.6612549019607844,12,19,0.02580392156862745,0.383921568627451,0.17113725490196077,0.18537254901960784,0.23164705882352943,0.2104313725490196,0.10384313725490196,0.5798431372549019,0.8738039215686274,0.8356862745098039,0.9365098039215687,0.6608627450980392,0.6067843137254902
200,paul_rushdown_01,4,paul,17,0,rushdown,0,balanced,0.8733333333333333,12,19,0.002372549019607843,0.5417647058823529,0.19670588235294117,0.1387450980392157,0.17772549019607842,0.24823529411764705,0.12101960784313726,0.3104313725490196,0.6593333333333333,0.7701960784313726,0.753921568627451,0.511686274509804,0.4569803921568627
201,paul_rushdown_02,4,paul,17,0,rushdown,1,precise,0.9180392156862746,10,17,0.015588235294117644,0.5347058823529411,0.1872941176470588,0.12823529411764706,0.1868235294117647,0.22454901960784313,0.13137254901960785,0.25741176470588234,0.6358039215686275,0.7763137254901961,0.8615294117647059,0.5785098039215686,0.5379215686274509
202,paul_rushdown_03,4,paul,17,0,rushdown,2,patient,0.7409411764705882,14,21,0.03868627450980393,0.5527450980392156,0.17207843137254902,0.11945098039215686,0.18054901960784314,0.23913725490196078,0.11725490196078431,0.42196078431372547,0.6472549019607844,0.7788235294117647,0.8272941176470588,0.5681176470588236,0.5054117647058823
203,paul_rushdown_04,4,paul,17,0,rushdown,3,risky,1.0,11,18,0.034647058823529406,0.558078431372549,0.17176470588235293,0.12666666666666665,0.1909019607843137,0.2573333333333333,0.11396078431372549,0.32627450980392153,0.6572941176470588,0.7948235294117647,0.6771372549019609,0.39631372549019606,0.35792156862745095
204,paul_rushdown_05,4,paul,17,0,rushdown,4,adaptive,0.8927058823529412,13,20,0.03143137254901961,0.5336078431372548,0.1636078431372549,0.1196078431372549,0.180078431372549,0.24792156862745096,0.13372549019607843,0.39419607843137255,0.633921568627451,0.7761568627450981,0.7924313725490196,0.508,0.48560784313725486
205,paul_defensive_turtle_01,4,paul,17,1,defensive_turtle,0,balanced,0.2380392156862745,11,17,0.0,0.0636470588235294,0.4153725490196079,0.25007843137254904,0.3027843137254902,0.09913725490196079,0.04050980392156863,0.4323137254901961,0.20807843137254903,0.424078431372549,0.9454509803921569,0.7056470588235294,0.6544705882352941
206,paul_defensive_turtle_02,4,paul,17,1,defensive_turtle,1,precise,0.2669019607843137,9,15,0.004627450980392158,0.08341176470588235,0.4222745098039216,0.23533333333333334,0.3093725490196078,0.09615686274509805,0.047411764705882355,0.37819607843137254,0.19019607843137257,0.43364705882352944,0.9986274509803922,0.7994509803921568,0.7270980392156863
207,paul_defensive_turtle_03,4,paul,17,1,defensive_turtle,2,patient,0.10611764705882354,13,19,0.033058823529411765,0.051254901960784305,0.4192941176470589,0.2593333333333333,0.2933725490196078,0.08784313725490196,0.043019607843137256,0.5272156862745098,0.21764705882352942,0.4504313725490196,0.9760000000000001,0.7672549019607844,0.7054117647058824
208,paul_defensive_turtle_04,4,paul,17,1,defensive_turtle,3,risky,0.3766274509803922,10,16,0.022274509803921566,0.07572549019607842,0.43278431372549026,0.2678039215686274,0.27078431372549017,0.10901960784313726,0.034705882352941184,0.44062745098039213,0.2127843137254902,0.4380392156862745,0.8230196078431373,0.608313725490196,0.5502352941176472
209,paul_defensive_turtle_05,4,paul,17,1,defensive_turtle,4,adaptive,0.2611764705882353,12,18,0.006352941176470589,0.0616078431372549,0.41490196078431374,0.23486274509803923,0.2729803921568627,0.1099607843137255,0.043647058823529414,0.5135686274509804,0.19333333333333336,0.45309803921568625,0.9641960784313726,0.7590588235294118,0.6503137254901962
210,paul_whiff_punisher_01,4,paul,17,2,whiff_punisher,0,balanced,0.4607058823529412,10,16,0.02447058823529412,0.11996078431372549,0.5121568627450981,0.21215686274509804,0.2335686274509804,0.11615686274509804,0.03737254901960785,0.3715294117647059,0.19262745098039216,0.5533725490196079,0.9674509803921569,0.5612549019607843,0.5470196078431373
211,paul_whiff_punisher_02,4,paul,17,2,whiff_punisher,1,precise,0.4970980392156863,8,14,0.0,0.1147843137254902,0.5187450980392156,0.20792156862745098,0.2379607843137255,0.12823529411764706,0.06294117647058824,0.30690196078431375,0.19937254901960783,0.5474117647058824,1.0,0.6503529411764705,0.6224705882352941
212,paul_whiff_punisher_03,4,paul,17,2,whiff_punisher,2,patient,0.3286274509803922,12,18,0.03505882352941177,0.12435294117647058,0.5129411764705882,0.19803921568627453,0.21333333333333332,0.10596078431372549,0.05415686274509804,0.48854901960784314,0.19999999999999998,0.5624705882352942,1.0,0.6103137254901961,0.5778823529411765
213,paul_whiff_punisher_04,4,paul,17,2,whiff_punisher,3,risky,0.6088627450980393,9,15,0.0252156862745098,0.11054901960784314,0.49380392156862746,0.2058823529411765,0.23450980392156862,0.12478431372549019,0.0503921568627451,0.404156862745098,0.16533333333333333,0.5406666666666667,0.8440784313725491,0.49654901960784315,0.41203921568627455
214,paul_whiff_punisher_05,4,paul,17,2,whiff_punisher,4,adaptive,0.49200000000000005,11,17,0.020588235294117647,0.10301960784313725,0.49819607843137254,0.19537254901960785,0.22588235294117648,0.1340392156862745,0.05603921568627451,0.44666666666666666,0.17160784313725488,0.5309411764705882,0.9700392156862746,0.5832941176470589,0.5590196078431373
215,paul_keep_out_01,4,paul,17,3,keep_out,0,balanced,0.42635294117647055,13,20,0.03411764705882353,0.038627450980392164,0.4538039215686275,0.22737254901960782,0.2659607843137255,0.13223529411764706,0.055921568627450985,0.32854901960784316,0.2304313725490196,0.5104313725490196,0.8229411764705883,0.5259607843137255,0.5050588235294118
216,paul_keep_out_02,4,paul,17,3,keep_out,1,precise,0.4541176470588235,11,18,0.008431372549019609,0.03219607843137255,0.4671372549019608,0.2272156862745098,0.29278431372549024,0.15576470588235297,0.0396078431372549,0.29184313725490196,0.22854901960784313,0.5121568627450981,0.9096862745098039,0.6047058823529412,0.5847450980392157
217,paul_keep_out_03,4,paul,17,3,keep_out,2,patient,0.31670588235294117,15,22,0.0196078431372549,0.06152941176470589,0.4696470588235294,0.2444705882352941,0.283843137254902,0.13458823529411765,0.04023529411764706,0.4308235294117647,0.2371764705882353,0.512,0.8723137254901961,0.5932156862745099,0.5414117647058824
218,paul_keep_out_04,4,paul,17,3,keep_out,3,risky,0.551921568627451,12,19,0.02137254901960784,0.043333333333333335,0.4556862745098039,0.23176470588235293,0.2770980392156863,0.1543529411764706,0.03725490196078431,0.3729411764705882,0.21474509803921568,0.48454901960784313,0.697686274509804,0.4524705882352942,0.4265490196078432
219,paul_keep_out_05,4,paul,17,3,keep_out,4,adaptive,0.44258823529411767,14,21,0.033372549019607844,0.06764705882352942,0.4470588235294118,0.2225098039215686,0.27819607843137256,0.14666666666666667,0.04698039215686275,0.39082352941176474,0.21505882352941177,0.49537254901960787,0.825843137254902,0.567607843137255,0.5288235294117647
220,paul_throw_heavy_01,4,paul,17,4,throw_heavy,0,balanced,0.7296470588235294,13,21,0.031725490196078426,0.506313725490196,0.1703529411764706,0.1444313725490196,0.1803529411764706,0.13027450980392155,0.4694901960784314,0.3419607843137255,0.29168627450980394,0.6290196078431373,0.7428627450980392,0.584078431372549,0.43321568627450985
221,paul_throw_heavy_02,4,paul,17,4,throw_heavy,1,precise,0.7450196078431373,11,19,0.007137254901960785,0.5146274509803922,0.18227450980392157,0.16592156862745097,0.1867843137254902,0.1224313725490196,0.4563137254901961,0.28909803921568633,0.2902745098039216,0.6047058823529412,0.8123529411764705,0.6656470588235294,0.5271764705882354
222,paul_throw_heavy_03,4,paul,17,4,throw_heavy,2,patient,0.6189019607843137,15,23,0.03635294117647059,0.5279607843137255,0.17380392156862745,0.15149019607843137,0.18098039215686273,0.1379607843137255,0.47482352941176476,0.4407843137254902,0.27145098039215687,0.6111372549019608,0.7803137254901962,0.6389411764705882,0.4887058823529412
223,paul_throw_heavy_04,4,paul,17,4,throw_heavy,3,risky,0.8420392156862745,12,20,0.0443921568627451,0.5047450980392157,0.17427450980392156,0.15384313725490195,0.19290196078431374,0.13011764705882353,0.4774901960784314,0.3615686274509804,0.2650196078431373,0.6150588235294118,0.665607843137255,0.5013333333333333,0.3500000000000001
224,paul_throw_heavy_05,4,paul,17,4,throw_heavy,4,adaptive,0.7375686274509804,14,22,0.01168627450980392,0.5177647058823529,0.1811764705882353,0.1436470588235294,0.2076470588235294,0.10172549019607843,0.46462745098039215,0.40800000000000003,0.2885490196078432,0.6123921568627451,0.786235294117647,0.6247843137254901,0.43988235294117656
225,paul_low_heavy_01,4,paul,17,5,low_heavy,0,balanced,0.7055686274509804,14,22,0.030745098039215688,0.43635294117647055,0.20792156862745098,0.17505882352941177,0.21349019607843137,0.5315294117647059,0.06250980392156863,0.3852549019607843,0.3506666666666666,0.5905882352941176,0.7052941176470588,0.4768627450980392,0.46427450980392154
226,paul_low_heavy_02,4,paul,17,5,low_heavy,1,precise,0.7366274509803922,12,20,0.015254901960784313,0.43807843137254904,0.2195294117647059,0.1872941176470588,0.23576470588235293,0.5294901960784314,0.06313725490196079,0.3334901960784314,0.3715294117647059,0.5970196078431372,0.7510980392156863,0.5538823529411765,0.5536862745098039
227,paul_low_heavy_03,4,paul,17,5,low_heavy,2,patient,0.5990588235294118,16,24,0.010588235294117647,0.4346274509803921,0.20462745098039217,0.19184313725490196,0.21819607843137254,0.5192941176470588,0.09466666666666668,0.5126274509803921,0.34062745098039215,0.588235294117647,0.7295686274509805,0.5290588235294118,0.5009411764705882
228,paul_low_heavy_04,4,paul,17,5,low_heavy,3,risky,0.82,13,21,0.038392156862745094,0.4195686274509804,0.1810980392156863,0.19968627450980392,0.23654901960784314,0.5149019607843137,0.0651764705882353,0.4232156862745098,0.3649411764705882,0.5629803921568627,0.5718823529411765,0.3505098039215686,0.35282352941176465
229,paul_low_heavy_05,4,paul,17,5,low_heavy,4,adaptive,0.7232156862745098,15,23,0.009607843137254901,0.4283529411764706,0.19976470588235296,0.16799999999999998,0.2131764705882353,0.5164705882352941,0.0956078431372549,0.45960784313725495,0.3425098039215686,0.5890196078431372,0.6906274509803922,0.4614117647058824,0.5045098039215686
230,paul_string_knowledge_01,4,paul,17,6,string_knowledge,0,balanced,0.756,15,23,0.01011764705882353,0.3910196078431373,0.23419607843137258,0.1999607843137255,0.245921568627451,0.2007843137254902,0.0904313725490196,0.5296470588235295,0.5743529411764706,0.6930980392156864,0.6942352941176472,0.4709803921568627,0.44584313725490193
231,paul_string_knowledge_02,4,paul,17,6,string_knowledge,1,precise,0.8072941176470588,13,21,0.004509803921568628,0.3770588235294118,0.23749019607843141,0.18207843137254903,0.23729411764705882,0.21113725490196078,0.06282352941176471,0.4938823529411765,0.5654117647058824,0.6695686274509804,0.8048235294117647,0.5774901960784313,0.5154901960784313
232,paul_string_knowledge_03,4,paul,17,6,string_knowledge,2,patient,0.6396078431372549,17,25,0.009725490196078433,0.39666666666666667,0.21019607843137258,0.19258823529411764,0.24262745098039218,0.2283921568627451,0.06768627450980393,0.6256470588235294,0.5434509803921569,0.6849411764705883,0.7721568627450982,0.5423137254901961,0.5138823529411765
233,paul_string_knowledge_04,4,paul,17,6,string_knowledge,3,risky,0.9157647058823529,14,22,0.031411764705882354,0.3803529411764706,0.23090196078431374,0.20231372549019608,0.22662745098039216,0.23749019607843136,0.08666666666666667,0.563843137254902,0.556,0.663607843137255,0.6169803921568628,0.3937254901960784,0.3516470588235293
234,paul_string_knowledge_05,4,paul,17,6,string_knowledge,4,adaptive,0.7807058823529412,16,24,0.009058823529411767,0.3849019607843137,0.21317647058823533,0.20937254901960783,0.245921568627451,0.2020392156862745,0.08415686274509804,0.6018039215686274,0.5608627450980392,0.6989019607843138,0.7393333333333334,0.5003921568627451,0.45941176470588235
235,paul_counter_hit_01,4,paul,17,7,counter_hit,0,balanced,0.603764705882353,11,18,0.0,0.24615686274509804,0.2949019607843137,0.21035294117647058,0.2655686274509804,0.16949019607843138,0.07372549019607844,0.4904313725490196,0.2853333333333333,0.5892549019607843,0.8971372549019608,0.5633725490196079,0.533843137254902
236,paul_counter_hit_02,4,paul,17,7,counter_hit,1,precise,0.6608627450980392,9,16,0.017039215686274506,0.25713725490196077,0.2890980392156863,0.2211764705882353,0.24407843137254903,0.17184313725490197,0.05615686274509804,0.4356862745098039,0.29898039215686273,0.6168627450980392,0.953764705882353,0.6347450980392157,0.6135294117647059
237,paul_counter_hit_03,4,paul,17,7,counter_hit,2,patient,0.516078431372549,13,20,0.018176470588235294,0.25619607843137254,0.2977254901960784,0.2136470588235294,0.2715294117647059,0.17560784313725492,0.04188235294117647,0.6160784313725489,0.31984313725490193,0.6156078431372549,0.939764705882353,0.6216862745098041,0.595921568627451
238,paul_counter_hit_04,4,paul,17,7,counter_hit,3,risky,0.7652549019607843,10,17,0.016019607843137253,0.25901960784313727,0.31592156862745097,0.21976470588235295,0.2616470588235294,0.15819607843137254,0.05317647058823529,0.5036078431372549,0.2897254901960784,0.6094901960784314,0.773607843137255,0.46682352941176475,0.4198823529411765
239,paul_counter_hit_05,4,paul,17,7,counter_hit,4,adaptive,0.6261176470588236,12,19,0.03272549019607843,0.25541176470588234,0.31498039215686274,0.20737254901960783,0.2483137254901961,0.15741176470588236,0.07498039215686274,0.5586666666666666,0.30149019607843136,0.6044705882352941,0.8964313725490196,0.5734901960784314,0.5303137254901962
240,paul_movement_specialist_01,4,paul,17,8,movement_specialist,0,balanced,0.4854117647058823,12,19,0.00815686274509804,0.15298039215686274,0.39341176470588235,0.24058823529411766,0.25588235294117645,0.15419607843137256,0.06890196078431372,0.3796862745098039,0.2510588235294118,0.5100392156862745,0.8674117647058823,0.6302745098039215,0.5600392156862746
241,paul_movement_specialist_02,4,paul,17,8,movement_specialist,1,precise,0.5349803921568628,10,17,0.0,0.17509803921568626,0.39341176470588235,0.23603921568627453,0.2627843137254902,0.15890196078431373,0.055411764705882355,0.3051764705882353,0.24227450980392157,0.5051764705882353,0.934235294117647,0.6974117647058823,0.6364313725490196
242,paul_movement_specialist_03,4,paul,17,8,movement_specialist,2,patient,0.34062745098039215,14,21,0.02423529411764706,0.1785490196078431,0.387921568627451,0.23792156862745098,0.2527450980392157,0.12172549019607845,0.04050980392156863,0.46219607843137256,0.23474509803921567,0.5329411764705883,0.9010980392156863,0.6754117647058824,0.6083137254901961
243,paul_movement_specialist_04,4,paul,17,8,movement_specialist,3,risky,0.6351372549019607,11,18,0.04607843137254902,0.17509803921568626,0.36298039215686273,0.22380392156862747,0.24443137254901962,0.1311372549019608,0.04945098039215687,0.40823529411764703,0.25654901960784315,0.524,0.7512549019607844,0.5181960784313726,0.46725490196078445
244,paul_movement_specialist_05,4,paul,17,8,movement_specialist,4,adaptive,0.5098039215686274,13,20,0.02545098039215686,0.1548627450980392,0.376156862745098,0.22223529411764706,0.2605882352941176,0.13286274509803922,0.038784313725490197,0.43192156862745096,0.24901960784313726,0.5367058823529411,0.9029411764705882,0.6585882352941177,0.5748627450980393
245,paul_character_specialist_01,4,paul,17,9,character_specialist,0,balanced,0.6657254901960785,11,18,0.022000000000000002,0.353843137254902,0.27937254901960784,0.1836470588235294,0.21329411764705883,0.19756862745098042,0.09145098039215686,0.4527843137254902,0.7186666666666667,0.8490196078431372,0.9260784313725491,0.6250196078431373,0.5924313725490197
246,paul_character_specialist_02,4,paul,17,9,character_specialist,1,precise,0.7088627450980393,9,16,0.012313725490196077,0.33219607843137255,0.24643137254901962,0.1743921568627451,0.24984313725490198,0.18533333333333335,0.0887843137254902,0.3952156862745098,0.7199215686274509,0.856235294117647,0.9930588235294118,0.7178823529411764,0.6714901960784314
247,paul_character_specialist_03,4,paul,17,9,character_specialist,2,patient,0.5349019607843137,13,20,0.004980392156862747,0.33125490196078433,0.2715294117647059,0.17705882352941177,0.23541176470588235,0.18486274509803924,0.09615686274509805,0.5665098039215686,0.7368627450980392,0.8228235294117646,0.9487843137254903,0.6751764705882354,0.6472941176470589
248,paul_character_specialist_04,4,paul,17,9,character_specialist,3,risky,0.7865882352941177,10,17,0.026666666666666665,0.33219607843137255,0.256,0.17705882352941177,0.2175294117647059,0.21968627450980394,0.08392156862745098,0.4935686274509804,0.7222745098039215,0.8405490196078431,0.8081960784313726,0.5425882352941177,0.49007843137254914
249,paul_character_specialist_05,4,paul,17,9,character_specialist,4,adaptive,0.6690980392156863,12,19,0.0014901960784313734,0.36654901960784314,0.27388235294117647,0.20341176470588235,0.21925490196078432,0.21341176470588236,0.08407843137254903,0.5382745098039216,0.7293333333333333,0.8479215686274509,0.9242745098039216,0.655843137254902,0.6265490196078433
250,law_rushdown_01,5,law,6,0,rushdown,0,balanced,0.9546274509803921,12,19,0.0,0.6768627450980391,0.05976470588235295,0.1072156862745098,0.19372549019607843,0.22674509803921566,0.10988235294117646,0.35152941176470587,0.8234117647058824,0.783843137254902,0.7017254901960784,0.4895686274509804,0.40109803921568626
251,law_rushdown_02,5,law,6,0,rushdown,1,precise,0.9996470588235294,10,17,0.01841176470588235,0.6781176470588235,0.06274509803921569,0.13952941176470587,0.16501960784313724,0.2372549019607843,0.10847058823529411,0.31309803921568624,0.8229411764705883,0.7866666666666667,0.7859607843137254,0.579764705882353,0.504156862745098
252,law_rushdown_03,5,law,6,0,rushdown,2,patient,0.8294509803921568,14,21,0.024254901960784312,0.6448627450980391,0.06698039215686274,0.10109803921568628,0.16078431372549018,0.2444705882352941,0.11709803921568628,0.4621176470588235,0.8045882352941177,0.7913725490196079,0.7815294117647059,0.5649803921568628,0.4685098039215686
253,law_rushdown_04,5,law,6,0,rushdown,3,risky,1.0,11,18,0.04907843137254902,0.6580392156862744,0.04925490196078432,0.1271372549019608,0.17098039215686273,0.2515294117647059,0.11490196078431372,0.3869803921568627,0.7907843137254903,0.7736470588235295,0.624313725490196,0.41890196078431374,0.32682352941176473
254,law_rushdown_05,5,law,6,0,rushdown,4,adaptive,0.9898431372549019,13,20,0.005549019607843136,0.676705882352941,0.06807843137254903,0.11552941176470588,0.19027450980392155,0.2593725490196078,0.13999999999999999,0.42792156862745095,0.8274901960784314,0.7863529411764706,0.7468235294117647,0.516313725490196,0.44635294117647056
255,law_defensive_turtle_01,5,law,6,1,defensive_turtle,0,balanced,0.3116470588235294,11,17,0.027176470588235295,0.1632941176470588,0.31968627450980397,0.23988235294117646,0.30749019607843137,0.09945098039215687,0.03627450980392157,0.46164705882352935,0.34219607843137256,0.43207843137254903,0.8684705882352941,0.7106666666666667,0.635921568627451
256,law_defensive_turtle_02,5,law,6,1,defensive_turtle,1,precise,0.3467843137254902,9,15,0.006980392156862749,0.17898039215686273,0.30447058823529416,0.24568627450980393,0.2954117647058823,0.11262745098039216,0.058549019607843145,0.4249411764705882,0.36635294117647055,0.44854901960784316,0.9660392156862745,0.7873725490196077,0.708392156862745
257,law_defensive_turtle_03,5,law,6,1,defensive_turtle,2,patient,0.18380392156862746,13,19,0.005137254901960785,0.1636078431372549,0.28847058823529415,0.23549019607843139,0.2745490196078431,0.11764705882352941,0.04819607843137255,0.5794509803921568,0.36760784313725486,0.43176470588235294,0.9372941176470588,0.7631764705882353,0.6565882352941177
258,law_defensive_turtle_04,5,law,6,1,defensive_turtle,3,risky,0.4674901960784314,10,16,0.017411764705882352,0.18666666666666665,0.30447058823529416,0.25007843137254904,0.27815686274509804,0.08094117647058824,0.05384313725490196,0.4806274509803921,0.3476862745098039,0.43945098039215685,0.7827450980392157,0.6084705882352941,0.5142745098039215
259,law_defensive_turtle_05,5,law,6,1,defensive_turtle,4,adaptive,0.32850980392156864,12,18,0.03537254901960784,0.19733333333333333,0.28847058823529415,0.25180392156862746,0.302156862745098,0.08831372549019609,0.04850980392156863,0.5545098039215686,0.36949019607843137,0.4424313725490196,0.8820392156862745,0.7493333333333333,0.627686274509804
260,law_whiff_punisher_01,5,law,6,2,whiff_punisher,0,balanced,0.5249019607843137,10,16,0.025411764705882356,0.22619607843137254,0.39937254901960784,0.2091764705882353,0.22901960784313724,0.11772549019607842,0.06105882352941177,0.4054117647058823,0.3392941176470588,0.5700000000000001,0.8950196078431373,0.5993725490196078,0.5065098039215686
261,law_whiff_punisher_02,5,law,6,2,whiff_punisher,1,precise,0.5558039215686276,8,14,0.0,0.23105882352941176,0.3904313725490196,0.19349019607843138,0.20972549019607845,0.11913725490196078,0.03235294117647059,0.3665098039215686,0.3527843137254902,0.5442745098039217,0.9759607843137255,0.6599215686274509,0.5669019607843138
262,law_whiff_punisher_03,5,law,6,2,whiff_punisher,2,patient,0.39423529411764713,12,18,0.020941176470588237,0.20690196078431372,0.3987450980392157,0.19866666666666669,0.2235294117647059,0.11113725490196077,0.05274509803921569,0.5138039215686274,0.35592156862745095,0.5392549019607844,0.9781176470588236,0.6189411764705882,0.546156862745098
263,law_whiff_punisher_04,5,law,6,2,whiff_punisher,3,risky,0.6881176470588236,9,15,0.02803921568627451,0.22807843137254902,0.39294117647058824,0.20980392156862746,0.22101960784313726,0.11898039215686274,0.0568235294117647,0.4317647058823529,0.3537254901960784,0.5649803921568628,0.8196470588235295,0.48949019607843136,0.3934901960784314
264,law_whiff_punisher_05,5,law,6,2,whiff_punisher,4,adaptive,0.5613725490196079,11,17,0.006470588235294119,0.2172549019607843,0.384156862745098,0.21482352941176472,0.20752941176470588,0.10752941176470587,0.04850980392156863,0.47301960784313724,0.3576470588235294,0.5347058823529413,0.9170588235294118,0.6154509803921568,0.5285490196078432
265,law_keep_out_01,5,law,6,3,keep_out,0,balanced,0.5098431372549019,13,20,0.028156862745098044,0.15474509803921568,0.35168627450980394,0.22188235294117648,0.2850980392156863,0.13427450980392158,0.045098039215686274,0.3583529411764706,0.36501960784313725,0.4903529411764706,0.7428235294117647,0.5548235294117647,0.4945098039215686
266,law_keep_out_02,5,law,6,3,keep_out,1,precise,0.5344705882352941,11,18,0.017372549019607844,0.16290196078431374,0.3403921568627451,0.2532549019607843,0.271921568627451,0.12862745098039216,0.030980392156862747,0.30501960784313725,0.3689411764705882,0.4939607843137255,0.8254901960784313,0.6061176470588235,0.5464313725490195
267,law_keep_out_03,5,law,6,3,keep_out,2,patient,0.37635294117647056,15,22,0.028862745098039214,0.1663529411764706,0.3410196078431373,0.23505882352941176,0.29200000000000004,0.13003921568627452,0.02972549019607843,0.46596078431372545,0.3976470588235294,0.511686274509804,0.8276470588235295,0.5990196078431373,0.5479607843137255
268,law_keep_out_04,5,law,6,3,keep_out,3,risky,0.6126666666666667,12,19,0.04113725490196078,0.16023529411764706,0.35450980392156867,0.24635294117647058,0.27050980392156865,0.12658823529411767,0.05482352941176471,0.41749019607843135,0.3750588235294118,0.5135686274509804,0.6520784313725491,0.4447843137254902,0.3937254901960784
269,law_keep_out_05,5,law,6,3,keep_out,4,adaptive,0.5176078431372548,14,21,0.027725490196078437,0.1632156862745098,0.3223529411764706,0.23349019607843136,0.2659607843137255,0.13301960784313727,0.02643137254901961,0.45215686274509803,0.39576470588235296,0.5057254901960785,0.7698823529411765,0.5713725490196079,0.5035294117647059
270,law_throw_heavy_01,5,law,6,4,throw_heavy,0,balanced,0.7872549019607844,13,21,0.012901960784313726,0.6343529411764707,0.0691764705882353,0.1508627450980392,0.17172549019607844,0.10125490196078431,0.45725490196078433,0.3829019607843137,0.4341176470588236,0.6145882352941177,0.7146666666666667,0.6182745098039215,0.38360784313725493
271,law_throw_heavy_02,5,law,6,4,throw_heavy,1,precise,0.8374509803921569,11,19,0.017176470588235293,0.6382745098039216,0.042196078431372554,0.14505882352941177,0.18050980392156862,0.11913725490196078,0.4423529411764706,0.32423529411764707,0.4309803921568628,0.6340392156862745,0.7775686274509803,0.6709803921568627,0.4811764705882353
272,law_throw_heavy_03,5,law,6,4,throw_heavy,2,patient,0.6669411764705883,15,23,0.01941176470588235,0.6385882352941178,0.06886274509803922,0.13454901960784313,0.18945098039215685,0.13152941176470587,0.47403921568627455,0.48094117647058826,0.42925490196078436,0.6268235294117647,0.7474117647058823,0.6692156862745098,0.44929411764705884
273,law_throw_heavy_04,5,law,6,4,throw_heavy,3,risky,0.9344705882352942,12,20,0.031843137254901954,0.6047058823529413,0.07827450980392157,0.14631372549019608,0.19603921568627453,0.12384313725490195,0.455843137254902,0.42180392156862745,0.42925490196078436,0.6167843137254901,0.6167058823529411,0.5085490196078432,0.2914509803921569
274,law_throw_heavy_05,5,law,6,4,throw_heavy,4,adaptive,0.8204313725490197,14,22,0.02690196078431372,0.6266666666666668,0.07968627450980392,0.13988235294117646,0.17941176470588235,0.13623529411764707,0.4454901960784314,0.48000000000000004,0.42800000000000005,0.6247843137254901,0.7232156862745098,0.6283921568627451,0.40878431372549023
275,law_low_heavy_01,5,law,6,5,low_heavy,0,balanced,0.7517254901960785,14,22,0.01992156862745098,0.5493333333333333,0.07066666666666666,0.1907450980392157,0.2054901960784314,0.5196078431372549,0.0659607843137255,0.42196078431372547,0.5069019607843137,0.5780392156862745,0.6513725490196078,0.4420392156862745,0.42
276,law_low_heavy_02,5,law,6,5,low_heavy,1,precise,0.7910980392156863,12,20,0.0034901960784313735,0.5460392156862746,0.07192156862745097,0.1847843137254902,0.22133333333333333,0.5351372549019608,0.07819607843137255,0.3971764705882353,0.507686274509804,0.5821176470588235,0.7309019607843137,0.5330196078431373,0.5145882352941177
277,law_low_heavy_03,5,law,6,5,low_heavy,2,patient,0.6481960784313726,16,24,0.017176470588235293,0.531607843137255,0.09639215686274509,0.1703529411764706,0.2236862745098039,0.5327843137254902,0.08321568627450981,0.544470588235294,0.5138039215686274,0.5725490196078431,0.6781568627450981,0.5005098039215686,0.48192156862745095
278,law_low_heavy_04,5,law,6,5,low_heavy,3,risky,0.9267058823529412,13,21,0.038078431372549015,0.5425882352941177,0.07662745098039214,0.19388235294117645,0.20094117647058823,0.519921568627451,0.0687843137254902,0.47152941176470586,0.5130196078431373,0.5728627450980391,0.5527843137254902,0.37011764705882355,0.3556078431372549
279,law_low_heavy_05,5,law,6,5,low_heavy,4,adaptive,0.7800392156862745,15,23,0.011803921568627453,0.5363137254901961,0.08776470588235293,0.1868235294117647,0.20988235294117646,0.5194509803921569,0.06752941176470588,0.496,0.5191372549019608,0.5805490196078431,0.6545882352941177,0.48996078431372553,0.447843137254902
